"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8694,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.8394,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.7224,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.5374,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.3088,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.0916,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.98159,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.0625,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.2314,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.3671,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5743,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.6863,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.6565,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.5797,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.5458,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.5839,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.6484,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7153,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.6807,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.638,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.6291,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.6013,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.5469,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.4874,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.4681,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.4832,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.494,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-02",100.5865,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-03",100.6713,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.7676,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.8288,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8334,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.728,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-08",100.5994,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-09",100.4855,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-10",100.3938,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-11",100.3132,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2007-12",100.2244,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1734,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0685,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.98297,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.9055,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.87882,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.826,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.61844,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.18661,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.47423,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.65318,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.91287,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2008-12",96.37131,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.10543,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-02",95.96781,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.01931,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.34234,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.78915,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.27608,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.78874,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.26295,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.61362,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.89654,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-11",99.09774,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.35282,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.67836,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.98167,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.2952,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.4748,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.4954,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.4442,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.4661,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.5566,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7046,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.9028,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-11",101.1068,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.2983,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.4362,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.4998,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.4526,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.2555,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.9582,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.7349,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.4876,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.2865,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.1055,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.96838,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.94063,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.002,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.1079,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.1921,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.1995,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.1045,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.88089,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.64838,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.49406,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.41772,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.37825,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.29511,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.2538,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.34751,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.51909,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.63676,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.60103,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.50817,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.51859,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.68752,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.96006,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2485,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.4618,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.589,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.6715,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.6595,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.5891,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6116,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.6607,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7087,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7218,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7194,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7404,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7808,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7757,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.7967,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.772,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.6563,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5357,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4321,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3379,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.2874,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.2801,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2495,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.1792,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0747,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.9604,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.84284,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.72862,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.6791,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.71127,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.81381,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.9463,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0292,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.1035,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.1503,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0961,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0193,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.0802,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2239,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.432,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.6591,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.874,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0253,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.0556,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.0403,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.1077,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.2623,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.4048,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5752,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.7011,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.7213,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7438,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.7968,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8014,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.7402,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.6101,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.5346,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.555,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.613,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6261,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6422,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.5448,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3833,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2291,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.988,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.7864,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.5688,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.3828,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.168,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.9871,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.81627,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.6245,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.42271,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.24143,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.1974,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.22348,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.2791,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.33303,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.07957,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.43575,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.70654,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.659,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.23161,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.87894,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.35358,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.69231,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.97852,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.0983,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2712,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.4594,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.8447,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.301,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5834,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.7921,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.9305,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.0325,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.1192,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.2295,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.3197,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.3096,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.1952,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.0493,
"G-7","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.9675,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1991-07",99.86147,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1991-08",100.1014,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1991-09",100.4438,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1991-10",100.8539,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1991-11",101.2663,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1991-12",101.6237,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-01",101.9141,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-02",102.1162,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-03",102.2012,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-04",102.2336,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-05",102.2863,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-06",102.4085,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-07",102.5726,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-08",102.7429,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-09",102.8917,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-10",103.0192,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-11",103.1173,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1992-12",103.1541,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-01",103.0886,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-02",102.8337,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-03",102.3213,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-04",101.7577,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-05",101.4285,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-06",101.5434,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-07",101.8582,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-08",102.0425,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-09",101.8594,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-10",101.4637,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-11",101.057,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1993-12",100.7674,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-01",100.5284,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-02",100.2221,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.76166,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-04",99.25113,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-05",98.85099,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-06",98.68227,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-07",98.63165,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-08",98.55383,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-09",98.36709,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-10",98.16475,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-11",98.09881,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1994-12",98.29028,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-01",98.59202,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-02",98.81268,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-03",98.81918,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-04",98.73153,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-05",98.7254,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-06",98.94014,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-07",99.29404,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-08",99.68505,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-09",100.041,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-10",100.3443,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-11",100.5786,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1995-12",100.718,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-01",100.796,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-02",100.8439,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-03",100.8811,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-04",100.945,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-05",101.0881,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-06",101.3588,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-07",101.6919,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-08",102.0086,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-09",102.2649,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-10",102.5057,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-11",102.7992,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1996-12",103.1759,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-01",103.526,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-02",103.6716,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-03",103.4658,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-04",103.0962,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-05",102.8081,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-06",102.78,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-07",102.9288,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-08",103.1623,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-09",103.4554,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-10",103.8407,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-11",104.4189,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1997-12",105.2653,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-01",106.1549,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-02",106.7598,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-03",106.8156,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-04",106.5603,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-05",106.2634,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-06",106.0767,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-07",105.916,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-08",105.6138,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-09",105.0355,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-10",104.3474,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-11",103.7758,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1998-12",103.4638,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-01",103.2239,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-02",102.7704,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-03",101.8931,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-04",100.8312,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-05",99.91599,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-06",99.39776,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-07",99.1255,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.9194,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.6859,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-10",98.47775,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-11",98.42437,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","1999-12",98.64812,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-01",99.01445,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.35728,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.56187,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.67101,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.75915,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.89053,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.1097,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.501,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-09",101.1491,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-10",101.9384,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.7249,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2000-12",103.3772,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-01",103.8105,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-02",103.8614,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-03",103.3713,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-04",102.6634,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-05",102.1342,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-06",102.0631,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-07",102.2441,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-08",102.3927,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-09",102.3023,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-10",102.0327,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-11",101.6629,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2001-12",101.2246,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.7347,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.1846,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-03",99.5812,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-04",99.04749,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-05",98.78616,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-06",98.98449,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.43561,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.90164,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.224,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.4186,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4662,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.2296,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.51891,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.92244,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.53814,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.3452,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.10189,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-06",97.83788,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-07",97.7233,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-08",97.84615,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-09",98.10238,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-10",98.3724,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-11",98.63917,
"KOR","BCI","AMPLITUD","LTRENDIDX","M","2003-12",98.86786,
