"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.05065,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.02408,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.16843,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.49674,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.93274,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1992-12",99.4693,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-01",100.0958,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-02",100.7371,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-03",101.3196,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-04",101.7891,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-05",102.0733,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-06",102.1399,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-07",102.0826,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-08",102.0189,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-09",102.0239,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-10",102.0918,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-11",102.2096,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1993-12",102.3443,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-01",102.4457,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-02",102.4619,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-03",102.3626,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-04",102.1623,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-05",101.9028,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-06",101.6411,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-07",101.4383,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-08",101.2866,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-09",101.1264,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.8999,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.5612,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.0773,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-01",99.48779,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-02",98.87623,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-03",98.3318,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-04",97.86022,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-05",97.473,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-06",97.1665,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-07",96.93551,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-08",96.76768,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-09",96.63844,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-10",96.53764,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-11",96.49767,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1995-12",96.55009,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-01",96.71593,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-02",96.94786,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-03",97.21111,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-04",97.51305,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-05",97.84017,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-06",98.15366,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-07",98.44386,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-08",98.71749,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-09",98.97845,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.22238,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.45326,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1996-12",99.7085,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.0274,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3763,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.7184,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-04",101.0329,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-05",101.3214,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-06",101.5885,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-07",101.8103,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-08",101.9607,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-09",102.0503,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-10",102.1041,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-11",102.1587,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1997-12",102.2373,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-01",102.3021,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-02",102.3405,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-03",102.3267,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-04",102.2414,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-05",102.0688,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-06",101.8169,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-07",101.4809,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-08",101.0798,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-09",100.6563,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-10",100.2756,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.98321,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.78022,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.64409,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.57023,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.56222,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.61685,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.75414,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-06",99.98134,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.2853,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.6396,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.032,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.445,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.8685,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","1999-12",102.2777,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-01",102.6385,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-02",102.9141,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-03",103.0813,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-04",103.159,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-05",103.1617,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-06",103.1017,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-07",103.0108,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-08",102.9018,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-09",102.7581,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-10",102.5866,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-11",102.3679,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2000-12",102.0806,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.7229,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-02",101.3229,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.8929,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.4338,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.95425,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.47717,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.05005,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-08",98.7337,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.56374,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.55582,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.68225,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.89732,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-01",99.13035,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-02",99.30378,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.37398,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.35417,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-05",99.27164,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-06",99.16154,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-07",99.05204,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-08",98.97555,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-09",98.93671,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-10",98.94248,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-11",98.98843,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2002-12",99.05942,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-01",99.15006,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-02",99.23699,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-03",99.30695,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-04",99.35414,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-05",99.3699,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-06",99.35715,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-07",99.32858,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.27209,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.19283,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.09238,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-11",98.95439,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2003-12",98.77763,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-01",98.6031,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-02",98.48199,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-03",98.43577,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-04",98.44369,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-05",98.44454,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-06",98.44448,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-07",98.44426,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-08",98.47971,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-09",98.54403,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-10",98.61127,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-11",98.68587,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2004-12",98.77636,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-01",98.88314,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.01859,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.21327,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.47166,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.7754,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.1323,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.5308,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.9449,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-09",101.3423,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-10",101.6809,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-11",101.9745,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2005-12",102.239,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-01",102.487,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-02",102.7161,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-03",102.903,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-04",103.0114,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-05",103.0368,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-06",102.9831,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-07",102.8814,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-08",102.7278,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-09",102.5447,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-10",102.357,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-11",102.1858,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2006-12",102.0424,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.9351,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.8558,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-03",101.8174,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.8392,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.9231,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.0274,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.1128,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.1648,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.2113,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-10",102.3041,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-11",102.4697,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2007-12",102.6813,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-01",102.8566,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-02",102.9042,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-03",102.7746,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-04",102.486,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-05",102.0393,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-06",101.4365,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-07",100.6829,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-08",99.76498,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.70864,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.56076,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.43327,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.47724,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.79326,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.4112,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.32848,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.50912,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-05",94.92651,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-06",95.51739,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-07",96.21072,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-08",96.93417,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.63438,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-10",98.27823,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.85545,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2009-12",99.37276,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.82931,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-02",100.2451,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.6262,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-04",100.9606,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-05",101.2421,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-06",101.4621,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-07",101.6311,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-08",101.7571,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-09",101.8485,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-10",101.9266,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-11",102.0005,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.0533,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.0627,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.0055,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-03",101.8705,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.657,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.3602,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.0103,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-07",100.652,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.3242,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.0508,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.85,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.71169,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.6049,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.49947,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.37206,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.21629,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.03953,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-05",98.88136,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-06",98.77592,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.73842,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.75909,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.81645,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.88023,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-11",98.89805,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2012-12",98.84601,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-01",98.73668,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-02",98.58311,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-03",98.43822,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-04",98.34656,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-05",98.33384,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-06",98.41808,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-07",98.5755,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-08",98.77962,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-09",99.00252,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-10",99.23048,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-11",99.46564,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2013-12",99.71143,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-01",99.9482,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.1613,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.3178,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.3909,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.3672,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.2709,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.1382,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.0031,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-09",99.90002,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-10",99.8399,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-11",99.81911,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2014-12",99.83697,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-01",99.88683,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-02",99.96693,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.0628,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.1555,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.2255,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.2863,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.3315,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.3548,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.3574,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.3276,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.2722,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.2006,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.1523,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-02",100.1562,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-03",100.2162,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-04",100.308,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-05",100.3785,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-06",100.3932,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-07",100.3544,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-08",100.3093,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-09",100.3153,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.4053,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.5752,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.7806,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.9497,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-02",101.0417,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-03",101.056,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-04",101.0253,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.992,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.9736,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.9804,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-08",101.0171,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-09",101.0612,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-10",101.1003,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-11",101.1429,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2017-12",101.2031,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-01",101.2692,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-02",101.3191,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-03",101.3424,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-04",101.3481,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-05",101.3297,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.2829,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.1947,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-08",101.0822,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.9644,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.8736,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.8226,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.8039,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.7906,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.7459,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.6486,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-04",100.4962,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-05",100.311,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-06",100.1097,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.9338,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.79387,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.69944,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.6421,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.59055,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.51301,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.40138,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.24651,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-03",98.70049,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-04",91.99991,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-05",92.45107,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-06",94.85936,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-07",95.28969,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-08",95.78097,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-09",95.87392,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-10",96.01501,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-11",96.19285,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2020-12",96.38825,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-01",96.58577,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-02",96.79417,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-03",97.00435,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-04",97.20268,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-05",97.37959,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-06",97.5252,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-07",97.6412,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-08",97.73904,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-09",97.82616,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-10",97.89521,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-11",97.92944,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2021-12",97.91397,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2022-01",97.83958,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2022-02",97.71417,
"HUN","CLI","AMPLITUD","LTRENDIDX","M","2022-03",97.55885,
"OECDE","CLI","AMPLITUD","LTRENDIDX","M","1966-11",97.77185,
