"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-05",99.27296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-06",99.3366,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-07",99.37681,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-08",99.3941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-09",99.43993,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-10",99.59514,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-11",99.91987,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1971-12",100.2941,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-01",100.5539,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-02",100.5788,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-03",100.4928,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-04",100.4602,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-05",100.5924,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-06",100.8009,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-07",100.947,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-08",100.9152,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-09",100.7491,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-10",100.4908,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-11",100.155,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1972-12",99.79481,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-01",99.46233,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-02",99.19264,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-03",98.96061,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-04",98.74139,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-05",98.53315,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-06",98.36711,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-07",98.30225,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-08",98.37782,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-09",98.46473,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-10",98.38214,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-11",98.00268,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1973-12",97.52718,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.23646,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.33913,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.63451,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",97.8499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.78493,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.53606,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.2327,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-08",96.95735,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-09",96.72005,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-10",96.5246,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-11",96.3965,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1974-12",96.3693,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.53147,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-02",96.97248,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.53955,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.04563,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.35146,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.50852,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.57704,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.59277,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.62231,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.74307,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-11",99.00954,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1975-12",99.3282,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-01",99.57534,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-02",99.66277,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.67499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-04",99.72621,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-05",99.89265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-06",100.1058,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-07",100.2593,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-08",100.2689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-09",100.1926,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-10",100.1055,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-11",100.0607,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.0615,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.11,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-02",100.2108,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-03",100.3269,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.4109,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.4218,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.373,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.2702,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-08",100.1091,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-09",99.92702,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-10",99.76717,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-11",99.6647,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1977-12",99.60995,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-01",99.57406,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-02",99.48692,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-03",99.33706,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-04",99.33569,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-05",99.36198,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-06",99.32307,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.2944,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-08",99.18707,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-09",99.08395,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-10",98.83459,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-11",98.41457,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1978-12",98.03396,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-01",98.00642,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-02",97.98978,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-03",97.7821,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-04",97.56898,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-05",97.42661,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-06",97.2275,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-07",97.0518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-08",97.09181,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-09",97.13593,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-10",97.05383,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.03422,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.07761,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-01",97.16972,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-02",96.94333,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-03",96.35494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-04",95.89824,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-05",95.86026,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-06",96.29127,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-07",96.91462,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-08",97.59252,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-09",98.16382,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-10",98.40665,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.28699,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1980-12",97.88239,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-01",97.71937,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-02",97.61518,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.72472,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.06828,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.37076,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.47387,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-07",98.53336,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-08",98.50589,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-09",98.21767,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.78909,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.39766,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1981-12",97.34789,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-01",97.46358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-02",97.36807,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-03",97.22696,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-04",97.26707,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-05",97.34109,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-06",97.33589,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.35464,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.49146,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.77422,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-10",98.02775,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-11",98.09064,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1982-12",98.08698,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.19695,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.63478,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-03",99.34673,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-04",100.1112,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-05",100.6211,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-06",100.7827,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-07",100.7435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-08",100.5901,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-09",100.4638,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-10",100.4711,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-11",100.6817,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1983-12",101.0443,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-01",101.4067,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-02",101.5499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-03",101.5822,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-04",101.4494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-05",101.3644,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-06",101.3116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-07",101.3888,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-08",101.5262,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.5508,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.3687,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.1715,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1984-12",101.0289,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-01",101.0091,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-02",100.9626,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-03",100.9393,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.9404,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-05",100.9415,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-06",101.0069,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-07",100.9296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-08",100.7685,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-09",100.6048,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-10",100.4984,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-11",100.6135,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1985-12",100.8505,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.0514,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.1472,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-03",101.1743,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-04",101.2181,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-05",101.2822,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-06",101.3866,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-07",101.3234,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-08",101.1294,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-09",100.9442,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.8453,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.6494,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.4849,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.4501,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.4828,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-03",100.5615,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-04",100.6476,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.6832,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.7611,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-07",100.872,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-08",100.8771,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-09",100.6794,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-10",100.3083,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-11",100.0149,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1987-12",100.0918,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-01",100.3731,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-02",100.6304,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-03",100.8047,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.8515,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.9506,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0236,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.0963,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.2128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-09",101.1964,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-10",101.0452,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.9357,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1988-12",100.9644,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.116,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.0943,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-03",100.9385,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-04",100.7255,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-05",100.5841,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-06",100.5495,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-07",100.6023,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-08",100.6903,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-09",100.8552,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-10",100.8366,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-11",100.7019,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1989-12",100.6215,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-01",100.6187,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-02",100.5991,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-03",100.6739,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-04",100.7308,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-05",100.59,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-06",100.2803,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.75719,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-08",98.91788,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-09",98.11156,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-10",97.46712,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-11",97.23827,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1990-12",97.30784,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-01",97.68566,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-02",98.37493,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.16093,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.38293,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.36444,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.43532,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.50196,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.46319,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.2461,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-10",98.72954,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-11",98.0893,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1991-12",97.71261,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-01",97.65975,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-02",97.92551,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-03",98.40232,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-04",98.78111,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-05",98.99677,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.00312,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.81349,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.64806,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.63668,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.92029,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.59818,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1992-12",100.1498,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-01",100.2942,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-02",100.1682,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.96499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.71344,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-05",99.39211,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-06",99.14223,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.91006,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.85055,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.98296,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-10",99.28887,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.65664,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.1903,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.6499,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.814,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.8023,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.7699,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.7017,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.5857,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.5065,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",100.5567,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",100.6339,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",100.7365,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",100.8613,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.0539,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.1435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",100.9984,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",100.7571,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",100.6525,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",100.6387,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",100.7773,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9054,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",100.8683,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.6097,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.4387,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.3538,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.38,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.3978,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.4754,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.6335,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.6647,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",100.6422,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.76,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.9331,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.0635,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.162,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.2947,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.4074,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.424,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.479,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.6069,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.751,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.9298,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",102.1318,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",102.3159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",102.4397,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",102.4426,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",102.4544,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",102.4469,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.427,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",102.3926,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.5582,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.7353,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.7436,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.7203,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.6128,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",102.4837,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",102.336,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",102.1273,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.8663,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.7187,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.8201,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.9751,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.235,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.4609,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.4991,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",102.4939,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",102.5412,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",102.5532,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",102.493,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",102.4262,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",102.4151,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.3927,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.5206,
"USA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.6981,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.9471,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",103.0042,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.9168,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.8968,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.8695,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.7628,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.7267,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.689,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.6352,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.5176,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.2451,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.6731,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.1063,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",100.6921,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",100.5133,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.4775,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.6107,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.6963,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.6031,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2764,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.8056,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.63588,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.79596,
